MDR_REPORT_KEY|DATE_OF_EVENT|EVENT_TYPE|DEVICE_REPORT_PRODUCT_CODE
2379629|10/09/2011|IN|NIQ
2379631|10/09/2011|IN|NIQ
2379637|10/09/2011|IN|NIQ
2379638|10/09/2011|IN|NIQ
2379647|11/19/2011|IN|NIQ
2379656|11/02/2011|M|MAF
2379668|11/02/2011|M|MAF
2379730|10/02/2011|IN|NIQ
2379765|11/19/2011|M|NIQ
2379789|07/05/2011|IN|NIQ
2379792|07/05/2011|IN|NIQ
2379802|11/22/2011|M|NIQ
2379807|01/04/2011|IN|NIQ
2379841|11/21/2011|M|NIQ
2379843|11/22/2011|M|NIQ
2379845|11/21/2011|M|NIQ
2379850|11/21/2011|IN|NIQ
2379911|11/18/2011|M|MAF
2379928|11/24/2011|M|NIQ
2379932|11/01/2011|M|NIQ
2379977|11/23/2011|M|NIQ
2379996|11/15/2011|M|NIQ
2380005|11/09/2011|M|NIQ
2380016|11/17/2011|IN|NIQ
2380023|11/22/2011|IN|MAF
2380028|10/30/2011|M|NIQ
2380046|11/23/2011|IN|MAF
2380215|11/30/2011|M|NIQ
2380292|10/26/2011|M|NIQ
2380325|12/01/2011|M|NIQ
2380414|11/16/2011|M|NIQ
2380426|10/17/2011|M|NIQ
2380516|01/31/2011|IN|NIQ
2380564|12/05/2011|M|MAF
2380567|11/26/2011|M|MAF
2380607|11/23/2011|M|NIQ
2380722|01/08/2011|IN|MAF
2380749|11/21/2011|M|NIQ
2380791|11/18/2011|IN|NIQ
2381050|11/24/2011|IN|NIQ
2381052|01/13/2011|IN|NIQ
2381119|06/10/2011|IN|NIQ
2381135|03/21/2008|M|NIQ
2381233|10/15/2010|IN|NIQ
2381313|04/11/2011|IN|NIQ
2381341|04/11/2011|IN|NIQ
2381354|04/11/2011|IN|NIQ
2381460|08/29/2011|IN|NIQ
2381567|02/11/2011|IN|NIQ
2381670|12/19/2010|IN|NIQ
2381685|11/24/2011|M|NIQ
2381700|11/24/2011|IN|NIQ
2381757|11/26/2011|IN|NIQ
2381769|11/24/2011|IN|NIQ
2381770|11/24/2011|IN|NIQ
2381771|11/24/2011|IN|NIQ
2381903|01/13/2011|IN|NIQ
2381904|11/22/2011|M|NIQ
2381992|11/21/2011|M|NIQ
2382022|02/15/2011|IN|NIQ
2382023|02/17/2011|IN|NIQ
2382035|09/25/2011|M|NIQ
2382044|08/01/2011|M|NIQ
2382095|11/30/2011|M|NIQ
2382373|12/09/2011|IN|NIQ
2382391|10/17/2011|IN|NIQ
2382416|11/23/2011|M|NIQ
2382418|11/28/2011|IN|MAF
2382432|12/05/2011|M|NIQ
2382486|11/25/2011|IN|NIQ
2382532|11/28/2011|M|NIQ
2382564|11/28/2011|M|NIQ
2382622|12/19/2007|IN|NIQ
2382662|02/19/2010|IN|NIQ
2382663|02/19/2010|IN|NIQ
2382677|03/01/2011|IN|NIQ
2382678|02/19/2010|IN|NIQ
2382743|08/09/2011|IN|NIQ
2382753|11/28/2011|M|NIQ
2382765|12/02/2011|M|NIQ
2382785|07/27/2011|IN|NIQ
2382834|05/06/2011|IN|NIQ
2382860|09/28/2011|M|NIQ
2382867|05/06/2011|IN|NIQ
2382892|05/26/2011|IN|NIQ
2382893|12/01/2011|IN|NIQ
2382895|11/30/2011|IN|NIQ
2382913|12/01/2011|IN|NIQ
2382915|11/30/2011|IN|NIQ
2382986|11/28/2011|IN|NIQ
2383030|11/14/2011|IN|NIQ
2383057|11/14/2011|IN|NIQ
2383148|11/24/2011|IN|NIQ
2383172|11/24/2011|M|NIQ
2383211|11/25/2011|M|MAF
2383228|12/07/2011|M|NIQ
2383244|11/24/2011|IN|NIQ
2383254|12/07/2011|M|NIQ
2383255|05/25/2011|IN|NIQ
2383261|10/26/2011|IN|NIQ
2383351|11/29/2011|M|NIQ
2383359|12/02/2011|M|NIQ
2383366|11/28/2011|IN|MAF
2383400|11/22/2011|IN|NIQ
2383402|11/15/2011|M|NIQ
2383403|01/01/2008|M|NIQ
2383410|11/22/2011|IN|NIQ
2383411|11/22/2011|IN|NIQ
2383412|11/17/2011|IN|NIQ
2383413|12/20/2011|IN|NIQ
2383415|09/23/2011|IN|NIQ
2383417|06/28/2011|IN|NIQ
2383418|11/23/2011|M|MAF
2383424|06/28/2011|IN|NIQ
2383427|12/02/2011|IN|NIQ
2383430|06/18/2010|IN|NIQ
2383431|12/02/2011|IN|NIQ
2383485|11/06/2011|IN|NIQ
2383489|11/13/2011|IN|NIQ
2383563|11/24/2011|M|MAF
2383663|11/23/2011|IN|MAF
2383682|11/23/2011|M|MAF
2383726|12/01/2011|M|NIQ
2383955|08/11/2011|IN|NIQ
2384024|12/04/2011|M|NIQ
2384030|11/28/2011|IN|MAF
2384096|11/25/2011|M|MAF
2384129|11/29/2011|M|MAF
2384294|09/07/2011|M|NIQ
2384390|11/28/2011|IN|NIQ
2384506|09/29/2011|M|NIQ
2384530|11/28/2011|M|NIQ
2384538|11/29/2011|M|NIQ
2384543|11/30/2011|IN|MAF
2384617|12/02/2011|IN|NIQ
2384637|11/06/2011|IN|NIQ
2384649|12/01/2011|IN|NIQ
2384652|12/01/2011|IN|NIQ
2384654|12/01/2011|M|MAF
2384708|12/06/2011|M|NIQ
2384759|11/30/2011|M|NIQ
2384761|09/01/2011|IN|NIQ
2384899|02/14/2010|IN|NIQ
2384901|04/27/2011|IN|NIQ
2384925|06/01/2011|IN|NIQ
2384931|10/25/2008|IN|NIQ
2384935|05/10/2011|IN|NIQ
2384942|01/07/2011|IN|NIQ
2385023|11/27/2011|M|MAF
2385103|12/08/2011|M|NIQ
2385139|10/17/2011|IN|NIQ
2385171|12/08/2011|IN|NIQ
2385234|10/23/2011|M|NIQ
2385267|11/30/2011|IN|NIQ
2385281|11/30/2011|M|NIQ
2385285|09/01/2011|IN|NIQ
2385325|09/01/2011|IN|NIQ
2385333|11/04/2011|M|NIQ
2385336|08/02/2010|IN|NIQ
2385362|11/04/2011|M|NIQ
2385368|08/02/2010|IN|NIQ
2385372|11/15/2010|IN|NIQ
2385375|08/02/2010|IN|NIQ
2385376|11/15/2010|IN|NIQ
2385381|11/15/2010|IN|NIQ
2385418|11/30/2011|IN|NIQ
2385429|08/02/2010|IN|NIQ
2385444|12/05/2011|M|NIQ
2385447|02/25/2011|IN|NIQ
2385448|02/25/2011|IN|NIQ
2385450|11/16/2011|M|MAF
2385451|12/01/2011|IN|NIQ
2385453|11/21/2011|IN|NIQ
2385468|06/28/2010|IN|NIQ
2385589|11/30/2011|IN|NIQ
2385590|11/30/2011|IN|NIQ
2385617|11/25/2011|IN|MAF
2385623|11/25/2011|IN|MAF
2385624|11/14/2011|M|MAF
2385632|12/01/2011|IN|NIQ
2385636|12/05/2011|IN|NIQ
2385676|12/05/2011|M|NIQ
2385677|05/05/2008|IN|NIQ
2385679|09/03/2011|M|NIQ
2385682|12/01/2011|IN|NIQ
2385683|12/01/2011|IN|NIQ
2385684|09/13/2011|IN|NIQ
2385685|06/30/2011|IN|NIQ
2385704|11/29/2011|IN|MAF
2385714|11/19/2010|IN|NIQ
2385723|12/02/2011|IN|NIQ
2385747|11/20/2011|IN|NIQ
2385787|08/14/2012|IN|NIQ
2385804|06/24/2011|M|NIQ
2385916|09/17/2011|IN|NIQ
2385932|09/02/2011|M|NIQ
2385954|11/28/2011|M|NIQ
2385960|11/30/2011|IN|NIQ
2386004|01/12/2011|IN|NIQ
2386023|11/03/2011|IN|NIQ
2386034|12/04/2008|IN|NIQ
2386039|12/04/2008|IN|NIQ
2386049|12/03/2011|IN|NIQ
2386074|12/05/2011|M|MAF
2386095|12/04/2008|IN|NIQ
2386096|08/18/2011|IN|NIQ
2386102|12/04/2008|IN|NIQ
2386122|12/07/2011|IN|NIQ
2386147|11/15/2011|IN|NIQ
2386190|10/30/2011|M|NIQ
2386194|06/08/2010|IN|NIQ
2386204|11/30/2011|M|NIQ
2386227|11/27/2011|IN|NIQ
2386228|07/28/2010|M|NIQ
2386230|12/05/2011|M|NIQ
2386231|02/01/2013|IN|NIQ
2386282|11/30/2011|M|NIQ
2386307|09/02/2011|IN|NIQ
2386324|10/24/2011|M|NIQ
2386381|02/09/2011|IN|NIQ
2386488|11/08/2011|M|NIQ
2386522|11/21/2011|M|NIQ
2386533|11/26/2011|IN|NIQ
2386624|12/28/2010|IN|NIQ
2386656|11/30/2011|IN|NIQ
2386682|10/07/2011|M|NIQ
2386799|11/10/2011|IN|NIQ
2386808|11/10/2011|IN|NIQ
2386813|12/05/2011|IN|MAF
2386859|11/28/2011|IN|NIQ
2386963|12/01/2011|IN|NIQ
2386965|11/25/2011|IN|MAF
2386967|11/29/2011|IN|NIQ
2386992|12/03/2011|M|NIQ
2386995|11/30/2011|M|MAF
2387015|11/22/2011|M|NIQ
2387017|10/18/2011|M|NIQ
2387049|01/12/2011|IN|NIQ
2387058|12/05/2011|M|NIQ
2387061|12/05/2011|M|MAF
2387109|12/05/2011|M|MAF
2387127|11/16/2011|M|NIQ
2387172|11/15/2011|M|NIQ
2387186|11/02/2011|M|NIQ
2387205|12/06/2011|M|NIQ
2387236|11/28/2011|M|MAF
2387244|11/19/2011|M|NIQ
2387261|12/05/2011|M|NIQ
2387265|10/26/2011|M|NIQ
2387273|11/23/2011|IN|NIQ
2387280|12/07/2011|M|NIQ
2387305|04/27/2011|IN|NIQ
2387313|11/26/2011|M|NIQ
2387323|11/18/2011|IN|MAF
2387363|11/29/2011|M|MAF
2387366|11/25/2011|M|MAF
2387390|12/01/2011|IN|NIQ
2387408|11/29/2011|IN|MAF
2387419|11/09/2011|M|NIQ
2387488|07/01/2010|IN|NIQ
2387667|11/26/2011|IN|NIQ
2387849|12/01/2011|M|NIQ
2387866|11/16/2011|M|MAF
2387903|11/30/2011|M|MAF
2387946|11/30/2011|IN|MAF
2387966|11/29/2011|M|NIQ
2388031|02/23/2010|IN|NIQ
2388278|12/05/2011|M|NIQ
2388280|12/05/2011|M|NIQ
2388282|12/06/2011|IN|MAF
2388290|12/05/2011|M|NIQ
2388291|12/06/2011|IN|MAF
2388426|12/05/2011|IN|NIQ
2388535|11/27/2011|M|NIQ
2388536|11/27/2011|M|NIQ
2389433|11/29/2011|IN|NIQ
2389457|11/29/2011|IN|NIQ
2391131|11/30/2011|M|NIQ
2391132|12/05/2011|M|NIQ
2391143|12/04/2011|IN|NIQ
2391148|11/21/2011|IN|NIQ
2391164|12/05/2011|M|NIQ
2391168|11/22/2011|M|NIQ
2392243|09/13/2011|M|MAF
2392300|01/01/2011|M|NIQ
2392302|11/01/2011|M|NIQ
2392469|11/30/2011|IN|NIQ
2392494|01/12/2011|IN|NIQ
2392572|06/09/2011|IN|NIQ
2392610|08/19/2011|IN|NIQ
2392633|08/19/2011|IN|NIQ
2393955|01/19/2005|IN|NIQ
2393976|08/13/2011|M|NIQ
2393977|01/27/2012|IN|NIQ
2393978|01/27/2012|IN|NIQ
2393991|02/18/2010|IN|NIQ
2394574|06/19/2011|IN|NIQ
2394624|06/19/2011|IN|NIQ
2394810|12/06/2011|M|NIQ
2394816|07/07/2011|IN|NIQ
2394818|07/07/2011|IN|NIQ
2394828|07/07/2011|IN|NIQ
2394835|07/07/2011|IN|NIQ
2394892|12/06/2011|IN|NIQ
2394893|02/25/2011|IN|NIQ
2394902|06/23/2011|IN|NIQ
2394911|02/25/2011|IN|NIQ
2394925|06/23/2011|IN|NIQ
2394953|06/23/2011|IN|NIQ
2394998|12/08/2011|IN|NIQ
2395019|11/30/2011|M|MAF
2395035|12/08/2011|IN|NIQ
2395053|11/29/2011|IN|NIQ
2395139|12/09/2011|M|MAF
2395168|10/07/2011|M|NIQ
2395186|12/09/2011|IN|MAF
2395477|11/15/2011|IN|NIQ
2395534|10/26/2011|IN|NIQ
2395536|09/07/2011|IN|NIQ
2395714|11/19/2011|IN|NIQ
2395762|12/08/2011|M|NIQ
2395784|12/02/2011|M|NIQ
2395808|11/30/2011|M|NIQ
2395921|09/08/2011|IN|NIQ
2395925|09/08/2011|IN|NIQ
2396248|11/14/2011|IN|NIQ
2396251|11/14/2011|IN|NIQ
2396314|12/06/2011|M|NIQ
2396316|12/06/2011|IN|NIQ
2396469|12/07/2011|M|NIQ
2396749|12/06/2011|M|NIQ
2397212|07/23/2011|IN|NIQ
2397241|01/12/2011|IN|NIQ
2397276|01/12/2011|IN|NIQ
2397346|11/25/2011|M|NIQ
2397347|08/23/2011|IN|NIQ
2397420|11/30/2011|IN|MAF
2397506|10/12/2010|IN|NIQ
2397673|12/03/2011|M|NIQ
2397760|10/04/2011|IN|NIQ
2397878|10/22/2011|IN|NIQ
2397899|11/14/2011|M|NIQ
2397900|12/13/2010|IN|NIQ
2397916|12/05/2011|IN|NIQ
2397930|12/12/2011|M|NIQ
2397946|11/16/2011|IN|NIQ
2397953|12/13/2010|IN|NIQ
2397957|12/14/2011|IN|NIQ
2397990|12/05/2011|IN|NIQ
2397991|12/05/2011|IN|NIQ
2398016|12/07/2011|M|NIQ
2398232|07/19/2011|IN|NIQ
2398233|07/19/2011|IN|NIQ
2398247|12/05/2011|M|NIQ
2398249|10/14/2011|M|NIQ
2398346|12/08/2011|IN|NIQ
2398470|12/08/2011|IN|NIQ
2398511|12/07/2011|IN|NIQ
2398658|12/07/2011|IN|NIQ
2398843|12/07/2011|IN|NIQ
2398860|12/07/2011|IN|NIQ
2398886|12/07/2011|IN|NIQ
2398892|12/07/2011|IN|NIQ
2399033|08/04/2011|IN|NIQ
2399068|12/02/2011|IN|NIQ
2399086|02/01/2010|IN|NIQ
2399371|09/08/2011|IN|NIQ
2399389|12/09/2011|IN|NIQ
2399415|12/03/2011|IN|NIQ
2399426|10/10/2012|IN|NIQ
2399454|05/10/2011|IN|NIQ
2399511|05/10/2011|IN|NIQ
2399542|12/20/2010|IN|NIQ
2399605|12/13/2011|M|NIQ
2399615|12/09/2011|IN|NIQ
2399627|12/20/2010|IN|NIQ
2399926|12/05/2011|M|NIQ
2400022|12/02/2011|IN|NIQ
2400031|12/02/2011|IN|NIQ
2400034|12/08/2011|M|NIQ
2400036|12/08/2011|IN|NIQ
2400062|12/01/2011|IN|NIQ
2400069|07/29/2010|IN|NIQ
2400087|12/01/2011|IN|NIQ
2400090|12/06/2011|M|NIQ
2400315|12/01/2011|IN|NIQ
2400482|12/14/2011|M|NIQ
2400492|07/29/2010|IN|NIQ
2400711|12/14/2011|IN|NIQ
2400852|12/07/2011|M|MAF
2400910|12/13/2011|M|NIQ
2400990|12/12/2011|IN|NIQ
2401019|12/09/2011|M|NIQ
2401023|12/06/2011|M|NIQ
2401059|12/13/2011|M|NIQ
2401090|12/12/2011|M|NIQ
2401109|09/25/2011|M|NIQ
2401123|09/16/2011|M|NIQ
2401144|08/02/2011|IN|NIQ
2401192|12/09/2011|M|MAF
2401258|12/03/2013|IN|NIQ
2401822|08/15/2011|IN|NIQ
2401898|06/03/2008|IN|NIQ
2402046|10/29/2011|M|NIQ
2402072|09/14/2011|IN|NIQ
2402073|09/06/2011|IN|NIQ
2402151|12/09/2011|M|MAF
2402157|12/13/2011|M|NIQ
2402201|11/24/2011|IN|MAF
2402213|02/25/2011|IN|NIQ
2402230|12/09/2011|M|NIQ
2402302|12/12/2011|IN|NIQ
2402309|11/22/2011|M|NIQ
2402324|12/12/2011|IN|NIQ
2402355|12/06/2011|M|NIQ
2402453|11/22/2011|M|MAF
2402459|11/25/2011|M|NIQ
2402510|12/12/2011|IN|MAF
2402560|03/19/2011|IN|NIQ
2402593|05/26/2011|IN|NIQ
2402765|09/09/2011|IN|NIQ
2402788|09/09/2011|IN|NIQ
2402804|10/25/2011|IN|NIQ
2402807|12/29/2007|IN|NIQ
2402825|08/05/2011|IN|NIQ
2402832|12/08/2011|M|NIQ
2402886|12/12/2011|IN|MAF
2402891|11/30/2011|M|MAF
2402901|07/10/2011|IN|NIQ
2402928|12/09/2011|M|NIQ
2402941|12/09/2011|M|NIQ
2402953|12/14/2011|M|NIQ
2402968|12/08/2011|IN|NIQ
2403013|12/07/2011|M|NIQ
2403019|12/07/2011|IN|NIQ
2403457|12/15/2011|M|NIQ
2403462|10/22/2011|M|NIQ
2403476|12/14/2011|IN|MAF
2403479|12/14/2011|IN|NIQ
2403565|08/31/2011|M|NIQ
2403663|12/12/2011|M|MAF
2403701|07/29/2008|IN|NIQ
2403702|07/29/2008|IN|NIQ
2403706|07/29/2008|IN|NIQ
2403710|12/08/2011|M|NIQ
2404129|11/14/2011|M|NIQ
2404335|05/15/2010|IN|NIQ
2404379|12/15/2011|IN|NIQ
2404653|09/30/2010|IN|NIQ
2404658|01/15/2012|IN|NIQ
2404661|10/28/2011|M|NIQ
2404768|12/14/2011|M|NIQ
2404783|11/19/2011|M|NIQ
2404931|12/17/2011|IN|NIQ
2405244|08/30/2011|M|MAF
2405266|09/23/2011|M|MAF
2405287|12/09/2011|M|NIQ
2405301|11/04/2011|IN|MAF
2405329|12/06/2011|IN|NIQ
2405334|11/28/2011|IN|NIQ
2405335|11/02/2011|M|NIQ
2405419|12/17/2011|IN|NIQ
2405459|12/11/2011|M|NIQ
2405489|12/14/2011|IN|NIQ
2405506|12/13/2011|M|NIQ
2405534|04/29/2008|IN|NIQ
2405649|04/29/2008|IN|NIQ
2405923|09/18/2009|M|NIQ
2406098|09/30/2011|IN|NIQ
2406411|11/03/2010|M|NIQ
2406454|09/27/2011|IN|NIQ
2406544|09/27/2011|IN|NIQ
2406553|10/16/2011|M|NIQ
2406581|12/09/2011|IN|NIQ
2406610|12/06/2011|M|NIQ
2406652|12/09/2011|IN|NIQ
2406701|07/15/2010|IN|NIQ
2406731|06/24/2011|IN|NIQ
2406735|12/12/2011|M|MAF
2406736|03/24/2011|IN|NIQ
2406739|12/14/2011|M|NIQ
2406747|11/07/2011|M|NIQ
2406774|08/05/2010|IN|NIQ
2406779|08/05/2010|IN|MAF
2407010|04/29/2008|IN|NIQ
2407219|11/18/2010|IN|NIQ
2407222|12/14/2011|M|NIQ
2407235|11/18/2010|IN|NIQ
2407605|12/17/2010|IN|NIQ
2407826|12/13/2011|M|NIQ
2407888|12/14/2011|IN|MAF
2407937|12/13/2011|M|NIQ
2408281|12/15/2011|IN|NIQ
2408727|06/16/2011|IN|NIQ
2408775|06/16/2011|IN|NIQ
2408786|12/05/2011|IN|NIQ
2408949|01/22/2011|IN|NIQ
2409035|10/18/2011|IN|NIQ
2409335|09/19/2011|M|NIQ
2409912|10/19/2012|IN|MAF
2409948|12/12/2011|M|NIQ
2410092|11/30/2011|IN|NIQ
2410375|01/05/2012|M|MAF
2410399|01/05/2012|M|MAF
2410801|12/17/2011|IN|MAF
2410802|10/08/2011|M|NIQ
2410806|12/17/2011|M|NIQ
2410869|12/13/2011|IN|NIQ
2410881|12/02/2011|IN|NIQ
2411082|12/16/2011|IN|NIQ
2411145|12/12/2011|IN|NIQ
2411146|12/12/2011|M|NIQ
2411233|11/09/2011|M|NIQ
2411278|12/10/2011|M|NIQ
2411286|12/08/2011|M|NIQ
2411487|12/12/2011|M|NIQ
2411512|10/19/2011|M|NIQ
2411525|12/19/2011|IN|MAF
2411595|12/07/2011|IN|NIQ
2411619|12/14/2011|IN|NIQ
2411832|12/04/2011|IN|NIQ
2411849|12/04/2011|IN|NIQ
2411850|05/20/2011|IN|NIQ
2412075|12/28/2011|IN|NIQ
2412117|12/14/2011|IN|NIQ
2412255|12/12/2011|M|NIQ
2412265|12/12/2011|M|NIQ
2412306|12/13/2011|M|NIQ
2412312|12/06/2011|M|MAF
2412321|10/11/2011|M|NIQ
2412336|10/24/2011|M|NIQ
2412705|12/08/2011|IN|NIQ
2412728|10/26/2011|M|NIQ
2412952|12/20/2011|IN|NIQ
2412966|12/18/2011|IN|NIQ
2412968|12/06/2011|M|NIQ
2412996|11/18/2011|M|NIQ
2413011|12/09/2011|IN|NIQ
2413065|12/13/2011|IN|NIQ
2413069|12/09/2011|IN|NIQ
2413437|12/13/2011|M|MAF
2413456|12/19/2011|IN|NIQ
2413505|12/09/2011|IN|NIQ
2413510|11/11/2011|M|NIQ
2413577|12/13/2011|IN|NIQ
2413594|08/08/2011|M|NIQ
2413605|09/02/2011|IN|NIQ
2413608|12/02/2012|IN|NIQ
2413610|11/03/2011|IN|NIQ
2413648|12/17/2011|M|NIQ
2413662|03/25/2011|IN|NIQ
2413666|11/01/2008|IN|NIQ
2413691|03/25/2011|IN|NIQ
2413704|03/25/2011|IN|NIQ
2413759|12/21/2011|M|MAF
2413763|12/18/2011|IN|NIQ
2413764|12/14/2011|IN|NIQ
2413784|12/14/2011|IN|NIQ
2413791|12/14/2011|IN|NIQ
2413823|12/20/2011|M|NIQ
2414095|11/21/2011|IN|NIQ
2414101|12/13/2011|IN|NIQ
2414129|12/13/2011|IN|NIQ
2414137|12/15/2011|IN|NIQ
2414145|12/13/2011|IN|NIQ
2414153|07/28/2011|IN|NIQ
2414157|12/13/2011|IN|NIQ
2414162|12/15/2011|M|NIQ
2414164|12/13/2011|IN|NIQ
2414165|02/10/2011|IN|NIQ
2414173|12/19/2011|M|MAF
2414192|12/13/2011|IN|NIQ
2414226|12/14/2011|IN|NIQ
2414302|12/16/2011|M|NIQ
2414470|12/11/2011|M|NIQ
2414477|07/13/2011|IN|NIQ
2414496|12/15/2011|M|MAF
2414502|12/11/2011|M|NIQ
2414514|12/02/2011|IN|MAF
2414518|07/13/2011|IN|NIQ
2414526|08/18/2010|IN|NIQ
2414533|08/18/2010|IN|NIQ
2414534|08/18/2010|IN|NIQ
2414592|11/09/2011|M|MAF
2414767|12/23/2011|IN|NIQ
2414789|12/23/2011|IN|NIQ
2414995|03/12/2011|IN|NIQ
2415000|03/12/2011|IN|NIQ
2415078|12/12/2011|IN|NIQ
2415123|12/15/2011|M|NIQ
2415211|12/19/2011|M|NIQ
2415452|12/17/2011|IN|NIQ
2415623|12/18/2011|IN|NIQ
2415640|01/15/2010|IN|NIQ
2415671|12/15/2011|M|MAF
2415682|12/18/2011|M|NIQ
2415708|08/22/2011|M|NIQ
2415833|12/19/2011|IN|NIQ
2415988|11/06/2011|M|NIQ
2416057|12/19/2011|IN|NIQ
2416061|12/16/2011|M|NIQ
2416064|12/20/2011|M|NIQ
2416080|12/20/2011|M|NIQ
2416088|12/20/2011|M|NIQ
2416132|12/19/2011|IN|NIQ
2416135|12/16/2011|IN|NIQ
2416152|11/28/2011|IN|MAF
2416159|12/20/2011|IN|NIQ
2416178|10/13/2011|IN|NIQ
2416215|12/15/2011|M|NIQ
2416292|10/13/2010|IN|NIQ
2416502|12/29/2009|IN|NIQ
2416519|12/04/2011|M|NIQ
2416554|12/21/2011|IN|NIQ
2416555|12/16/2011|IN|NIQ
2416563|12/06/2011|IN|NIQ
2416583|12/06/2011|IN|NIQ
2416584|12/06/2011|IN|NIQ
2416753|10/24/2011|IN|NIQ
2416759|10/24/2011|IN|NIQ
2416778|12/15/2011|IN|NIQ
2416811|12/21/2011|IN|NIQ
2416914|12/06/2011|M|NIQ
2416995|12/21/2011|M|NIQ
2417016|06/06/2011|IN|NIQ
2417034|12/05/2011|IN|NIQ
2417057|11/14/2011|M|NIQ
2417102|11/29/2011|IN|NIQ
2417168|10/01/2011|IN|NIQ
2417173|12/20/2011|M|NIQ
2417184|12/19/2011|IN|NIQ
2417188|10/19/2011|IN|NIQ
2417189|04/09/2011|IN|NIQ
2417193|03/23/2013|IN|NIQ
2417194|02/23/2013|IN|NIQ
2417196|12/09/2011|IN|NIQ
2417242|10/21/2008|IN|NIQ
2417264|10/02/2009|IN|NIQ
2417597|05/10/2011|IN|NIQ
2417600|05/10/2011|IN|NIQ
2417775|12/20/2011|M|NIQ
2417797|12/21/2011|IN|NIQ
2417817|12/22/2011|M|NIQ
2417838|12/22/2011|IN|NIQ
2417840|12/22/2011|IN|NIQ
2417850|10/13/2010|IN|NIQ
2417860|12/22/2011|IN|NIQ
2418091|12/22/2011|IN|MAF
2418098|12/14/2011|M|NIQ
2418151|11/10/2011|M|NIQ
2418153|11/10/2011|M|NIQ
2418350|12/13/2011|M|NIQ
2418369|06/14/2011|IN|NIQ
2418484|11/09/2011|IN|MAF
2418519|04/04/2011|IN|NIQ
2418535|12/19/2011|M|NIQ
2418538|12/16/2011|IN|NIQ
2418541|12/16/2011|IN|NIQ
2418545|12/18/2011|M|MAF
2418547|12/17/2011|IN|NIQ
2418571|12/20/2011|IN|NIQ
2418585|12/26/2011|IN|MAF
2418723|12/16/2011|M|NIQ
2418733|12/23/2011|IN|NIQ
2418987|01/05/2012|IN|NIQ
2418988|01/05/2012|IN|NIQ
2418989|12/19/2011|M|NIQ
2418990|12/19/2011|M|NIQ
2418992|12/07/2011|IN|NIQ
2418993|12/07/2011|IN|NIQ
2418994|03/13/2013|IN|NIQ
2419373|11/01/2011|M|NIQ
2419915|12/20/2011|M|NIQ
2419929|12/21/2011|IN|NIQ
2419953|11/09/2010|IN|NIQ
2420582|12/19/2011|IN|NIQ
2420604|12/13/2011|IN|NIQ
2420614|12/13/2011|IN|NIQ
2420642|12/16/2011|M|NIQ
2420669|12/15/2011|IN|NIQ
2420693|01/31/2011|M|MAF
2420709|12/22/2011|M|NIQ
2420712|10/09/2011|IN|NIQ
2420718|12/20/2011|M|NIQ
2420767|12/04/2011|IN|NIQ
2420771|12/26/2011|M|NIQ
2420795|12/21/2011|IN|NIQ
2420802|12/02/2011|IN|NIQ
2420803|12/26/2011|M|NIQ
2420812|12/26/2011|IN|NIQ
2420815|12/09/2011|M|NIQ
2421017|12/21/2011|M|NIQ
2421108|12/19/2011|IN|NIQ
2421237|11/28/2011|IN|NIQ
2421277|12/19/2011|IN|NIQ
2421299|12/24/2011|IN|NIQ
2421406|12/21/2011|IN|NIQ
2421410|12/17/2011|M|MAF
2421412|07/30/2011|IN|NIQ
2421430|12/21/2011|M|NIQ
2421590|12/05/2011|IN|NIQ
2421610|12/21/2011|M|NIQ
2421672|12/26/2011|IN|MAF
2421757|12/20/2011|M|NIQ
2421846|12/21/2011|IN|NIQ
2421851|12/19/2011|M|NIQ
2421901|12/21/2011|IN|NIQ
2421925|12/21/2011|IN|NIQ
2421926|12/21/2011|IN|NIQ
2421936|07/18/2011|IN|NIQ
2421939|07/18/2011|IN|NIQ
2421944|12/21/2011|IN|NIQ
2421946|12/21/2011|IN|NIQ
2421977|03/08/2011|IN|NIQ
2422014|12/13/2011|M|MAF
2422050|03/08/2011|IN|NIQ
2422129|12/27/2011|M|NIQ
2422140|12/22/2011|IN|NIQ
2422170|12/27/2011|IN|NIQ
2422202|12/27/2011|M|NIQ
2422298|12/22/2011|IN|NIQ
2422313|08/19/2011|M|NIQ
2422324|12/21/2011|IN|NIQ
2422357|12/20/2011|IN|NIQ
2422360|12/27/2011|M|NIQ
2422375|11/26/2010|IN|NIQ
2422376|11/03/2011|IN|NIQ
2422397|12/21/2011|IN|NIQ
2422598|12/26/2011|M|NIQ
2422609|05/26/2011|IN|NIQ
2422657|12/05/2011|IN|NIQ
2422659|12/05/2011|IN|NIQ
2422660|12/29/2011|IN|NIQ
2422764|12/29/2011|IN|NIQ
2423162|12/20/2011|M|NIQ
2423418|12/27/2011|IN|NIQ
2424098|12/27/2011|M|NIQ
2424283|12/23/2011|IN|NIQ
2424291|11/29/2010|IN|NIQ
2424295|09/12/2011|IN|NIQ
2424325|12/26/2011|IN|NIQ
2424326|12/01/2011|IN|NIQ
2424475|12/21/2011|IN|NIQ
2424476|12/21/2011|IN|NIQ
2424504|01/04/2011|IN|NIQ
2424511|12/25/2011|M|NIQ
2424522|01/01/2012|IN|NIQ
2424641|12/28/2011|M|NIQ
2424642|04/21/2011|IN|NIQ
2424738|12/23/2011|M|MAF
2424741|12/27/2011|M|MAF
2424742|12/21/2011|M|NIQ
2424760|06/17/2013|IN|NIQ
